sample_id,image_id,row,col,label,roi_path,is_augmented,source_id,split
IMG_20260406_123020_r1_c0_aug1,orange_IMG_20260406_123020,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r1_c0_aug1.jpg,True,IMG_20260406_123020_r1_c0,train
IMG_20260406_123020_r1_c0_aug2,orange_IMG_20260406_123020,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r1_c0_aug2.jpg,True,IMG_20260406_123020_r1_c0,train
IMG_20260406_123020_r1_c0_aug3,orange_IMG_20260406_123020,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r1_c0_aug3.jpg,True,IMG_20260406_123020_r1_c0,train
IMG_20260406_123020_r1_c0_aug4,orange_IMG_20260406_123020,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r1_c0_aug4.jpg,True,IMG_20260406_123020_r1_c0,train
IMG_20260406_123020_r1_c1_aug1,orange_IMG_20260406_123020,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r1_c1_aug1.jpg,True,IMG_20260406_123020_r1_c1,train
IMG_20260406_123020_r1_c1_aug2,orange_IMG_20260406_123020,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r1_c1_aug2.jpg,True,IMG_20260406_123020_r1_c1,train
IMG_20260406_123020_r1_c1_aug3,orange_IMG_20260406_123020,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r1_c1_aug3.jpg,True,IMG_20260406_123020_r1_c1,train
IMG_20260406_123020_r1_c1_aug4,orange_IMG_20260406_123020,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r1_c1_aug4.jpg,True,IMG_20260406_123020_r1_c1,train
IMG_20260406_123020_r1_c2_aug1,orange_IMG_20260406_123020,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r1_c2_aug1.jpg,True,IMG_20260406_123020_r1_c2,train
IMG_20260406_123020_r1_c2_aug2,orange_IMG_20260406_123020,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r1_c2_aug2.jpg,True,IMG_20260406_123020_r1_c2,train
IMG_20260406_123020_r1_c2_aug3,orange_IMG_20260406_123020,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r1_c2_aug3.jpg,True,IMG_20260406_123020_r1_c2,train
IMG_20260406_123020_r1_c2_aug4,orange_IMG_20260406_123020,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r1_c2_aug4.jpg,True,IMG_20260406_123020_r1_c2,train
IMG_20260406_123020_r2_c0_aug1,orange_IMG_20260406_123020,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r2_c0_aug1.jpg,True,IMG_20260406_123020_r2_c0,train
IMG_20260406_123020_r2_c0_aug2,orange_IMG_20260406_123020,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r2_c0_aug2.jpg,True,IMG_20260406_123020_r2_c0,train
IMG_20260406_123020_r2_c0_aug3,orange_IMG_20260406_123020,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r2_c0_aug3.jpg,True,IMG_20260406_123020_r2_c0,train
IMG_20260406_123020_r2_c0_aug4,orange_IMG_20260406_123020,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r2_c0_aug4.jpg,True,IMG_20260406_123020_r2_c0,train
IMG_20260406_123020_r2_c1_aug1,orange_IMG_20260406_123020,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r2_c1_aug1.jpg,True,IMG_20260406_123020_r2_c1,train
IMG_20260406_123020_r2_c1_aug2,orange_IMG_20260406_123020,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r2_c1_aug2.jpg,True,IMG_20260406_123020_r2_c1,train
IMG_20260406_123020_r2_c1_aug3,orange_IMG_20260406_123020,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r2_c1_aug3.jpg,True,IMG_20260406_123020_r2_c1,train
IMG_20260406_123020_r2_c1_aug4,orange_IMG_20260406_123020,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r2_c1_aug4.jpg,True,IMG_20260406_123020_r2_c1,train
IMG_20260406_123020_r2_c2_aug1,orange_IMG_20260406_123020,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r2_c2_aug1.jpg,True,IMG_20260406_123020_r2_c2,train
IMG_20260406_123020_r2_c2_aug2,orange_IMG_20260406_123020,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r2_c2_aug2.jpg,True,IMG_20260406_123020_r2_c2,train
IMG_20260406_123020_r2_c2_aug3,orange_IMG_20260406_123020,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r2_c2_aug3.jpg,True,IMG_20260406_123020_r2_c2,train
IMG_20260406_123020_r2_c2_aug4,orange_IMG_20260406_123020,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123020_r2_c2_aug4.jpg,True,IMG_20260406_123020_r2_c2,train
IMG_20260406_123545_r0_c0_aug1,orange_IMG_20260406_123545,0,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r0_c0_aug1.jpg,True,IMG_20260406_123545_r0_c0,train
IMG_20260406_123545_r0_c0_aug2,orange_IMG_20260406_123545,0,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r0_c0_aug2.jpg,True,IMG_20260406_123545_r0_c0,train
IMG_20260406_123545_r0_c0_aug3,orange_IMG_20260406_123545,0,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r0_c0_aug3.jpg,True,IMG_20260406_123545_r0_c0,train
IMG_20260406_123545_r0_c0_aug4,orange_IMG_20260406_123545,0,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r0_c0_aug4.jpg,True,IMG_20260406_123545_r0_c0,train
IMG_20260406_123545_r0_c1_aug1,orange_IMG_20260406_123545,0,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r0_c1_aug1.jpg,True,IMG_20260406_123545_r0_c1,train
IMG_20260406_123545_r0_c1_aug2,orange_IMG_20260406_123545,0,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r0_c1_aug2.jpg,True,IMG_20260406_123545_r0_c1,train
IMG_20260406_123545_r0_c1_aug3,orange_IMG_20260406_123545,0,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r0_c1_aug3.jpg,True,IMG_20260406_123545_r0_c1,train
IMG_20260406_123545_r0_c1_aug4,orange_IMG_20260406_123545,0,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r0_c1_aug4.jpg,True,IMG_20260406_123545_r0_c1,train
IMG_20260406_123545_r0_c2_aug1,orange_IMG_20260406_123545,0,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r0_c2_aug1.jpg,True,IMG_20260406_123545_r0_c2,train
IMG_20260406_123545_r0_c2_aug2,orange_IMG_20260406_123545,0,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r0_c2_aug2.jpg,True,IMG_20260406_123545_r0_c2,train
IMG_20260406_123545_r0_c2_aug3,orange_IMG_20260406_123545,0,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r0_c2_aug3.jpg,True,IMG_20260406_123545_r0_c2,train
IMG_20260406_123545_r0_c2_aug4,orange_IMG_20260406_123545,0,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r0_c2_aug4.jpg,True,IMG_20260406_123545_r0_c2,train
IMG_20260406_123545_r1_c0_aug1,orange_IMG_20260406_123545,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r1_c0_aug1.jpg,True,IMG_20260406_123545_r1_c0,train
IMG_20260406_123545_r1_c0_aug2,orange_IMG_20260406_123545,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r1_c0_aug2.jpg,True,IMG_20260406_123545_r1_c0,train
IMG_20260406_123545_r1_c0_aug3,orange_IMG_20260406_123545,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r1_c0_aug3.jpg,True,IMG_20260406_123545_r1_c0,train
IMG_20260406_123545_r1_c0_aug4,orange_IMG_20260406_123545,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r1_c0_aug4.jpg,True,IMG_20260406_123545_r1_c0,train
IMG_20260406_123545_r1_c1_aug1,orange_IMG_20260406_123545,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r1_c1_aug1.jpg,True,IMG_20260406_123545_r1_c1,train
IMG_20260406_123545_r1_c1_aug2,orange_IMG_20260406_123545,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r1_c1_aug2.jpg,True,IMG_20260406_123545_r1_c1,train
IMG_20260406_123545_r1_c1_aug3,orange_IMG_20260406_123545,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r1_c1_aug3.jpg,True,IMG_20260406_123545_r1_c1,train
IMG_20260406_123545_r1_c1_aug4,orange_IMG_20260406_123545,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r1_c1_aug4.jpg,True,IMG_20260406_123545_r1_c1,train
IMG_20260406_123545_r1_c2_aug1,orange_IMG_20260406_123545,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r1_c2_aug1.jpg,True,IMG_20260406_123545_r1_c2,train
IMG_20260406_123545_r1_c2_aug2,orange_IMG_20260406_123545,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r1_c2_aug2.jpg,True,IMG_20260406_123545_r1_c2,train
IMG_20260406_123545_r1_c2_aug3,orange_IMG_20260406_123545,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r1_c2_aug3.jpg,True,IMG_20260406_123545_r1_c2,train
IMG_20260406_123545_r1_c2_aug4,orange_IMG_20260406_123545,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r1_c2_aug4.jpg,True,IMG_20260406_123545_r1_c2,train
IMG_20260406_123545_r2_c0_aug1,orange_IMG_20260406_123545,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r2_c0_aug1.jpg,True,IMG_20260406_123545_r2_c0,train
IMG_20260406_123545_r2_c0_aug2,orange_IMG_20260406_123545,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r2_c0_aug2.jpg,True,IMG_20260406_123545_r2_c0,train
IMG_20260406_123545_r2_c0_aug3,orange_IMG_20260406_123545,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r2_c0_aug3.jpg,True,IMG_20260406_123545_r2_c0,train
IMG_20260406_123545_r2_c0_aug4,orange_IMG_20260406_123545,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r2_c0_aug4.jpg,True,IMG_20260406_123545_r2_c0,train
IMG_20260406_123545_r2_c1_aug1,orange_IMG_20260406_123545,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r2_c1_aug1.jpg,True,IMG_20260406_123545_r2_c1,train
IMG_20260406_123545_r2_c1_aug2,orange_IMG_20260406_123545,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r2_c1_aug2.jpg,True,IMG_20260406_123545_r2_c1,train
IMG_20260406_123545_r2_c1_aug3,orange_IMG_20260406_123545,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r2_c1_aug3.jpg,True,IMG_20260406_123545_r2_c1,train
IMG_20260406_123545_r2_c1_aug4,orange_IMG_20260406_123545,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r2_c1_aug4.jpg,True,IMG_20260406_123545_r2_c1,train
IMG_20260406_123545_r2_c2_aug1,orange_IMG_20260406_123545,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r2_c2_aug1.jpg,True,IMG_20260406_123545_r2_c2,train
IMG_20260406_123545_r2_c2_aug2,orange_IMG_20260406_123545,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r2_c2_aug2.jpg,True,IMG_20260406_123545_r2_c2,train
IMG_20260406_123545_r2_c2_aug3,orange_IMG_20260406_123545,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r2_c2_aug3.jpg,True,IMG_20260406_123545_r2_c2,train
IMG_20260406_123545_r2_c2_aug4,orange_IMG_20260406_123545,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123545_r2_c2_aug4.jpg,True,IMG_20260406_123545_r2_c2,train
IMG_20260406_123600_r0_c0_aug1,orange_IMG_20260406_123600,0,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r0_c0_aug1.jpg,True,IMG_20260406_123600_r0_c0,train
IMG_20260406_123600_r0_c0_aug2,orange_IMG_20260406_123600,0,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r0_c0_aug2.jpg,True,IMG_20260406_123600_r0_c0,train
IMG_20260406_123600_r0_c0_aug3,orange_IMG_20260406_123600,0,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r0_c0_aug3.jpg,True,IMG_20260406_123600_r0_c0,train
IMG_20260406_123600_r0_c0_aug4,orange_IMG_20260406_123600,0,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r0_c0_aug4.jpg,True,IMG_20260406_123600_r0_c0,train
IMG_20260406_123600_r0_c1_aug1,orange_IMG_20260406_123600,0,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r0_c1_aug1.jpg,True,IMG_20260406_123600_r0_c1,train
IMG_20260406_123600_r0_c1_aug2,orange_IMG_20260406_123600,0,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r0_c1_aug2.jpg,True,IMG_20260406_123600_r0_c1,train
IMG_20260406_123600_r0_c1_aug3,orange_IMG_20260406_123600,0,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r0_c1_aug3.jpg,True,IMG_20260406_123600_r0_c1,train
IMG_20260406_123600_r0_c1_aug4,orange_IMG_20260406_123600,0,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r0_c1_aug4.jpg,True,IMG_20260406_123600_r0_c1,train
IMG_20260406_123600_r0_c2_aug1,orange_IMG_20260406_123600,0,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r0_c2_aug1.jpg,True,IMG_20260406_123600_r0_c2,train
IMG_20260406_123600_r0_c2_aug2,orange_IMG_20260406_123600,0,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r0_c2_aug2.jpg,True,IMG_20260406_123600_r0_c2,train
IMG_20260406_123600_r0_c2_aug3,orange_IMG_20260406_123600,0,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r0_c2_aug3.jpg,True,IMG_20260406_123600_r0_c2,train
IMG_20260406_123600_r0_c2_aug4,orange_IMG_20260406_123600,0,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r0_c2_aug4.jpg,True,IMG_20260406_123600_r0_c2,train
IMG_20260406_123600_r1_c0_aug1,orange_IMG_20260406_123600,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r1_c0_aug1.jpg,True,IMG_20260406_123600_r1_c0,train
IMG_20260406_123600_r1_c0_aug2,orange_IMG_20260406_123600,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r1_c0_aug2.jpg,True,IMG_20260406_123600_r1_c0,train
IMG_20260406_123600_r1_c0_aug3,orange_IMG_20260406_123600,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r1_c0_aug3.jpg,True,IMG_20260406_123600_r1_c0,train
IMG_20260406_123600_r1_c0_aug4,orange_IMG_20260406_123600,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r1_c0_aug4.jpg,True,IMG_20260406_123600_r1_c0,train
IMG_20260406_123600_r1_c1_aug1,orange_IMG_20260406_123600,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r1_c1_aug1.jpg,True,IMG_20260406_123600_r1_c1,train
IMG_20260406_123600_r1_c1_aug2,orange_IMG_20260406_123600,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r1_c1_aug2.jpg,True,IMG_20260406_123600_r1_c1,train
IMG_20260406_123600_r1_c1_aug3,orange_IMG_20260406_123600,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r1_c1_aug3.jpg,True,IMG_20260406_123600_r1_c1,train
IMG_20260406_123600_r1_c1_aug4,orange_IMG_20260406_123600,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r1_c1_aug4.jpg,True,IMG_20260406_123600_r1_c1,train
IMG_20260406_123600_r1_c2_aug1,orange_IMG_20260406_123600,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r1_c2_aug1.jpg,True,IMG_20260406_123600_r1_c2,train
IMG_20260406_123600_r1_c2_aug2,orange_IMG_20260406_123600,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r1_c2_aug2.jpg,True,IMG_20260406_123600_r1_c2,train
IMG_20260406_123600_r1_c2_aug3,orange_IMG_20260406_123600,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r1_c2_aug3.jpg,True,IMG_20260406_123600_r1_c2,train
IMG_20260406_123600_r1_c2_aug4,orange_IMG_20260406_123600,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r1_c2_aug4.jpg,True,IMG_20260406_123600_r1_c2,train
IMG_20260406_123600_r2_c0_aug1,orange_IMG_20260406_123600,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r2_c0_aug1.jpg,True,IMG_20260406_123600_r2_c0,train
IMG_20260406_123600_r2_c0_aug2,orange_IMG_20260406_123600,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r2_c0_aug2.jpg,True,IMG_20260406_123600_r2_c0,train
IMG_20260406_123600_r2_c0_aug3,orange_IMG_20260406_123600,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r2_c0_aug3.jpg,True,IMG_20260406_123600_r2_c0,train
IMG_20260406_123600_r2_c0_aug4,orange_IMG_20260406_123600,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r2_c0_aug4.jpg,True,IMG_20260406_123600_r2_c0,train
IMG_20260406_123600_r2_c1_aug1,orange_IMG_20260406_123600,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r2_c1_aug1.jpg,True,IMG_20260406_123600_r2_c1,train
IMG_20260406_123600_r2_c1_aug2,orange_IMG_20260406_123600,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r2_c1_aug2.jpg,True,IMG_20260406_123600_r2_c1,train
IMG_20260406_123600_r2_c1_aug3,orange_IMG_20260406_123600,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r2_c1_aug3.jpg,True,IMG_20260406_123600_r2_c1,train
IMG_20260406_123600_r2_c1_aug4,orange_IMG_20260406_123600,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r2_c1_aug4.jpg,True,IMG_20260406_123600_r2_c1,train
IMG_20260406_123600_r2_c2_aug1,orange_IMG_20260406_123600,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r2_c2_aug1.jpg,True,IMG_20260406_123600_r2_c2,train
IMG_20260406_123600_r2_c2_aug2,orange_IMG_20260406_123600,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r2_c2_aug2.jpg,True,IMG_20260406_123600_r2_c2,train
IMG_20260406_123600_r2_c2_aug3,orange_IMG_20260406_123600,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r2_c2_aug3.jpg,True,IMG_20260406_123600_r2_c2,train
IMG_20260406_123600_r2_c2_aug4,orange_IMG_20260406_123600,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123600_r2_c2_aug4.jpg,True,IMG_20260406_123600_r2_c2,train
IMG_20260406_123635_r0_c0_aug1,orange_IMG_20260406_123635,0,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r0_c0_aug1.jpg,True,IMG_20260406_123635_r0_c0,train
IMG_20260406_123635_r0_c0_aug2,orange_IMG_20260406_123635,0,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r0_c0_aug2.jpg,True,IMG_20260406_123635_r0_c0,train
IMG_20260406_123635_r0_c0_aug3,orange_IMG_20260406_123635,0,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r0_c0_aug3.jpg,True,IMG_20260406_123635_r0_c0,train
IMG_20260406_123635_r0_c0_aug4,orange_IMG_20260406_123635,0,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r0_c0_aug4.jpg,True,IMG_20260406_123635_r0_c0,train
IMG_20260406_123635_r0_c1_aug1,orange_IMG_20260406_123635,0,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r0_c1_aug1.jpg,True,IMG_20260406_123635_r0_c1,train
IMG_20260406_123635_r0_c1_aug2,orange_IMG_20260406_123635,0,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r0_c1_aug2.jpg,True,IMG_20260406_123635_r0_c1,train
IMG_20260406_123635_r0_c1_aug3,orange_IMG_20260406_123635,0,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r0_c1_aug3.jpg,True,IMG_20260406_123635_r0_c1,train
IMG_20260406_123635_r0_c1_aug4,orange_IMG_20260406_123635,0,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r0_c1_aug4.jpg,True,IMG_20260406_123635_r0_c1,train
IMG_20260406_123635_r0_c2_aug1,orange_IMG_20260406_123635,0,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r0_c2_aug1.jpg,True,IMG_20260406_123635_r0_c2,train
IMG_20260406_123635_r0_c2_aug2,orange_IMG_20260406_123635,0,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r0_c2_aug2.jpg,True,IMG_20260406_123635_r0_c2,train
IMG_20260406_123635_r0_c2_aug3,orange_IMG_20260406_123635,0,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r0_c2_aug3.jpg,True,IMG_20260406_123635_r0_c2,train
IMG_20260406_123635_r0_c2_aug4,orange_IMG_20260406_123635,0,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r0_c2_aug4.jpg,True,IMG_20260406_123635_r0_c2,train
IMG_20260406_123635_r1_c0_aug1,orange_IMG_20260406_123635,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r1_c0_aug1.jpg,True,IMG_20260406_123635_r1_c0,train
IMG_20260406_123635_r1_c0_aug2,orange_IMG_20260406_123635,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r1_c0_aug2.jpg,True,IMG_20260406_123635_r1_c0,train
IMG_20260406_123635_r1_c0_aug3,orange_IMG_20260406_123635,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r1_c0_aug3.jpg,True,IMG_20260406_123635_r1_c0,train
IMG_20260406_123635_r1_c0_aug4,orange_IMG_20260406_123635,1,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r1_c0_aug4.jpg,True,IMG_20260406_123635_r1_c0,train
IMG_20260406_123635_r1_c1_aug1,orange_IMG_20260406_123635,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r1_c1_aug1.jpg,True,IMG_20260406_123635_r1_c1,train
IMG_20260406_123635_r1_c1_aug2,orange_IMG_20260406_123635,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r1_c1_aug2.jpg,True,IMG_20260406_123635_r1_c1,train
IMG_20260406_123635_r1_c1_aug3,orange_IMG_20260406_123635,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r1_c1_aug3.jpg,True,IMG_20260406_123635_r1_c1,train
IMG_20260406_123635_r1_c1_aug4,orange_IMG_20260406_123635,1,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r1_c1_aug4.jpg,True,IMG_20260406_123635_r1_c1,train
IMG_20260406_123635_r1_c2_aug1,orange_IMG_20260406_123635,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r1_c2_aug1.jpg,True,IMG_20260406_123635_r1_c2,train
IMG_20260406_123635_r1_c2_aug2,orange_IMG_20260406_123635,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r1_c2_aug2.jpg,True,IMG_20260406_123635_r1_c2,train
IMG_20260406_123635_r1_c2_aug3,orange_IMG_20260406_123635,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r1_c2_aug3.jpg,True,IMG_20260406_123635_r1_c2,train
IMG_20260406_123635_r1_c2_aug4,orange_IMG_20260406_123635,1,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r1_c2_aug4.jpg,True,IMG_20260406_123635_r1_c2,train
IMG_20260406_123635_r2_c0_aug1,orange_IMG_20260406_123635,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r2_c0_aug1.jpg,True,IMG_20260406_123635_r2_c0,train
IMG_20260406_123635_r2_c0_aug2,orange_IMG_20260406_123635,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r2_c0_aug2.jpg,True,IMG_20260406_123635_r2_c0,train
IMG_20260406_123635_r2_c0_aug3,orange_IMG_20260406_123635,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r2_c0_aug3.jpg,True,IMG_20260406_123635_r2_c0,train
IMG_20260406_123635_r2_c0_aug4,orange_IMG_20260406_123635,2,0,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r2_c0_aug4.jpg,True,IMG_20260406_123635_r2_c0,train
IMG_20260406_123635_r2_c1_aug1,orange_IMG_20260406_123635,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r2_c1_aug1.jpg,True,IMG_20260406_123635_r2_c1,train
IMG_20260406_123635_r2_c1_aug2,orange_IMG_20260406_123635,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r2_c1_aug2.jpg,True,IMG_20260406_123635_r2_c1,train
IMG_20260406_123635_r2_c1_aug3,orange_IMG_20260406_123635,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r2_c1_aug3.jpg,True,IMG_20260406_123635_r2_c1,train
IMG_20260406_123635_r2_c1_aug4,orange_IMG_20260406_123635,2,1,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r2_c1_aug4.jpg,True,IMG_20260406_123635_r2_c1,train
IMG_20260406_123635_r2_c2_aug1,orange_IMG_20260406_123635,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r2_c2_aug1.jpg,True,IMG_20260406_123635_r2_c2,train
IMG_20260406_123635_r2_c2_aug2,orange_IMG_20260406_123635,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r2_c2_aug2.jpg,True,IMG_20260406_123635_r2_c2,train
IMG_20260406_123635_r2_c2_aug3,orange_IMG_20260406_123635,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r2_c2_aug3.jpg,True,IMG_20260406_123635_r2_c2,train
IMG_20260406_123635_r2_c2_aug4,orange_IMG_20260406_123635,2,2,orange,/content/data/augmented_roi/orange/IMG_20260406_123635_r2_c2_aug4.jpg,True,IMG_20260406_123635_r2_c2,train
IMG_20260406_120755_r0_c0_aug1,blue_IMG_20260406_120755,0,0,blue,/content/data/augmented_roi/blue/IMG_20260406_120755_r0_c0_aug1.jpg,True,IMG_20260406_120755_r0_c0,train
IMG_20260406_120755_r0_c0_aug2,blue_IMG_20260406_120755,0,0,blue,/content/data/augmented_roi/blue/IMG_20260406_120755_r0_c0_aug2.jpg,True,IMG_20260406_120755_r0_c0,train
IMG_20260406_120755_r0_c0_aug3,blue_IMG_20260406_120755,0,0,blue,/content/data/augmented_roi/blue/IMG_20260406_120755_r0_c0_aug3.jpg,True,IMG_20260406_120755_r0_c0,train
